image_src,item,rarity,recycles_to,sell_price,stack_size,category,uses,found_in
/w/images/thumb/1/19/Stella_Montis_Key.png/75px-Stella_Montis_Key.png.webp,Stella Montis Assembly Admin Key,Uncommon,Cannot be recycled,250,1,Key,,
/w/images/thumb/1/19/Stella_Montis_Key.png/75px-Stella_Montis_Key.png.webp,Stella Montis Medical Storage Key,Uncommon,Cannot be recycled,100,1,Key,,
/w/images/thumb/1/19/Stella_Montis_Key.png/75px-Stella_Montis_Key.png.webp,Stella Montis Security Checkpoint Key,Rare,Cannot be recycled,100,1,Key,,
/w/images/thumb/9/99/Sterilized_Bandage.png/75px-Sterilized_Bandage.png.webp,Sterilized Bandage,Rare,1x Antiseptic | 1x Fabric,2000,3,Quick Use,,
/w/images/thumb/5/5b/Surge_Coil.png/75px-Surge_Coil.png.webp,Surge Coil,Rare,1x Electrical Components | 1x Sensors,2100,3,Quick Use,,
/w/images/thumb/c/c9/Surge_Shield_Recharger.png/75px-Surge_Shield_Recharger.png.webp,Surge Shield Recharger,Rare,1x Electrical Components,1200,5,Quick Use,,
/w/images/thumb/a/a9/Surveyor_Vault.png/75px-Surveyor_Vault.png.webp,Surveyor Vault,Rare,1x ARC Alloy | 1x Mechanical Components,1000,3,Recyclable,Workshop | Medical Lab 3 (5x) | Quests | Mixed Signals (1x) | Projects | High-Gain Antenna (10x) | Trophy Display (5x),ARC
/w/images/thumb/8/8e/Synthesized_Fuel.png/75px-Synthesized_Fuel.png.webp,Synthesized Fuel,Rare,1x Oil | 1x Plastic Parts,700,5,Topside Material,Workshop | Explosives Station 2 (3x),Exodus
/w/images/thumb/1/17/Syringe.png/75px-Syringe.png.webp,Syringe,Rare,2x Chemicals | 3x Plastic Parts,500,5,Topside Material,Quests | Doctor's Orders (1x),
/w/images/thumb/1/18/Tactical_Mk._1.png/75px-Tactical_Mk._1.png.webp,Tactical Mk. 1,Uncommon,3x Plastic Parts | 3x Rubber Parts,640,1,Augment,,
/w/images/thumb/6/6c/Tactical_Mk._2.png/75px-Tactical_Mk._2.png.webp,Tactical Mk. 2,Rare,1x Electrical Components | 1x Magnet,2000,1,Augment,,
/w/images/thumb/a/a9/Tactical_Mk._3_%28Defensive%29.png/75px-Tactical_Mk._3_%28Defensive%29.png.webp,Tactical Mk. 3 (Defensive),Epic,1x Advanced Electrical Components | 1x Processor,5000,1,Augment,,
/w/images/thumb/1/12/Tactical_Mk._3_%28Healing%29.png/75px-Tactical_Mk._3_%28Healing%29.png.webp,Tactical Mk. 3 (Healing),Epic,1x Advanced Electrical Components | 1x Processor,5000,1,Augment,,
/w/images/thumb/e/e0/Tactical_Mk._3_%28Revival%29.png/75px-Tactical_Mk._3_%28Revival%29.png.webp,Tactical Mk. 3 (Revival),Epic,1x Advanced Electrical Components | 1x Processor,5000,1,Augment,,
/w/images/thumb/e/e5/Tagging_Grenade.png/75px-Tagging_Grenade.png.webp,Tagging Grenade,Rare,1x Plastic Parts | 1x Sensors,1000,3,Quick Use,,
/w/images/thumb/3/35/Tattered_ARC_Lining.png/75px-Tattered_ARC_Lining.png.webp,Tattered ARC Lining,Uncommon,12x Fabric,640,3,Recyclable,,
/w/images/thumb/c/c4/Tattered_Clothes.png/75px-Tattered_Clothes.png.webp,Tattered Clothes,Uncommon,11x Fabric,640,3,Recyclable,,
/w/images/thumb/a/a8/Telemetry_Transceiver.png/75px-Telemetry_Transceiver.png.webp,Telemetry Transceiver,Rare,1x Advanced Electrical Components | 1x Processor,3000,3,Recyclable,,
/w/images/thumb/9/9a/Thermostat.png/75px-Thermostat.png.webp,Thermostat,Rare,1x Sensors | 7x Rubber Parts,1000,3,Recyclable,,
/w/images/thumb/9/95/Tick_Pod.png/75px-Tick_Pod.png.webp,Tick Pod,Uncommon,2x ARC Alloy | 2x Chemicals,640,3,Recyclable,Workshop | Medical Lab 2 (8x) | Projects | Trophy Display (15x),ARC
/w/images/thumb/5/50/Toaster.png/75px-Toaster.png.webp,Toaster,Rare,3x Wires | 5x Plastic Parts,1000,3,Recyclable,Workshop | Refiner 2 (3x),Residential
/w/images/thumb/a/af/Torn_Blanket.png/75px-Torn_Blanket.png.webp,Torn Blanket,Rare,12x Fabric,640,3,Recyclable,,
/w/images/thumb/c/cc/Torn_Book.png/75px-Torn_Book.png.webp,Torn Book,Common,Cannot be recycled,1000,5,Trinket,,
/w/images/thumb/8/89/Trailblazer.png/75px-Trailblazer.png.webp,Trailblazer,Rare,2x Crude Explosives,2200,3,Quick Use,,
/w/images/thumb/c/cc/Trigger_%27Nade.png/75px-Trigger_%27Nade.png.webp,Trigger 'Nade,Rare,1x Chemicals | 1x Processor,1000,3,Quick Use,,
/w/images/thumb/c/cc/Tropical_Duck.png/75px-Tropical_Duck.png.webp,Tropical Duck,Uncommon,Cannot be recycled,1000,15,Trinket,,
/w/images/thumb/f/f1/Turbo_Pump.png/75px-Turbo_Pump.png.webp,Turbo Pump,Rare,1x Mechanical Components | 3x Oil,2000,3,Recyclable,,
/w/images/thumb/3/37/Unusable_Weapon.png/75px-Unusable_Weapon.png.webp,Unusable Weapon,Rare,4x Metal Parts | 5x Simple Gun Parts,2000,3,Recyclable,,
/w/images/thumb/b/b8/Vaporizer_Regulator.png/75px-Vaporizer_Regulator.png.webp,Vaporizer Regulator,Epic,1x Advanced Electrical Components | 2x ARC Circuitry,6000,1,Recyclable,Projects | High-Gain Antenna (15x) | High-Gain Antenna (4x),
https://arcraiders.wiki/w/images/b/b8/Vaporizer_Regulator.png,Vaporizer Regulator,Epic,1x Advanced Electrical Components | 2x ARC Circuitry,6000,1,Recyclable,projects | High-Gain Antenna Data Logger (4x) | projects | High-Gain Antenna Parabolic Dish (15x) | workshop | Gunsmith 3 (2x),ARC
/w/images/thumb/6/6e/Vase.png/75px-Vase.png.webp,Vase,Rare,Cannot be recycled,3000,3,Trinket,,
/w/images/thumb/4/4d/Vertical_Grip_I.png/75px-Vertical_Grip_I.png.webp,Vertical Grip I,Common,6x Plastic Parts,640,1,Mods,,
/w/images/thumb/3/3c/Vertical_Grip_II.png/75px-Vertical_Grip_II.png.webp,Vertical Grip II,Uncommon,1x Duct Tape | 1x Mechanical Components,2000,1,Mods,,
/w/images/thumb/2/20/Vertical_Grip_III.png/75px-Vertical_Grip_III.png.webp,Vertical Grip III,Rare,2x Duct Tape | 2x Mechanical Components,5000,1,Mods,,
/w/images/thumb/a/a4/Very_Comfortable_Pillow.png/75px-Very_Comfortable_Pillow.png.webp,Very Comfortable Pillow,Uncommon,Cannot be recycled,2000,3,Trinket,Workshop | Scrappy 5 (3x),Commercial | Residential
/w/images/thumb/7/7d/Vita_Shot.png/75px-Vita_Shot.png.webp,Vita Shot,Rare,1x Syringe | 4x Chemicals,2200,3,Quick Use,,
/w/images/thumb/1/1d/Vita_Spray.png/75px-Vita_Spray.png.webp,Vita Spray,Epic,1x Antiseptic | 1x Canister,3400,1,Quick Use,,
/w/images/thumb/2/26/Volcanic_Rock.png/75px-Volcanic_Rock.png.webp,Volcanic Rock,Common,Cannot be recycled,270,5,Misc,,
/w/images/thumb/c/c7/Voltage_Converter.png/75px-Voltage_Converter.png.webp,Voltage Converter,Rare,1x Rubber Parts | 1x Wires,500,5,Topside Material,,
/w/images/thumb/3/30/Wasp_Driver.png/75px-Wasp_Driver.png.webp,Wasp Driver,Rare,1x ARC Alloy | 1x Electrical Components,640,3,Recyclable,Workshop | Gunsmith 1 (8x) | Quests | The Trifecta (2x) | Projects | Trophy Display (20x),ARC
/w/images/thumb/4/48/Water_Filter.png/75px-Water_Filter.png.webp,Water Filter,Rare,2x Rubber Parts | 3x Canister,1000,3,Recyclable,,
/w/images/thumb/2/28/Water_Pump.png/75px-Water_Pump.png.webp,Water Pump,Rare,2x Oil | 4x Metal Parts,1000,3,Recyclable,,
/w/images/thumb/3/39/Wires.png/75px-Wires.png.webp,Wires,Uncommon,2x Rubber Parts,200,15,Topside Material,Quests | After Rain Comes (5x) | Clamoring for Attention (3x) | Eyes On The Prize (3x) | Trash Into Treasure (6x) | Projects | Expedition 1 (30x) | Expedition 2 (25x) | Expedition 3 (25x),
/w/images/thumb/2/24/Wolfpack.png/75px-Wolfpack.png.webp,Wolfpack,Epic,1x ARC Motion Core | 1x Explosive Compound,6000,1,Quick Use,,
/w/images/thumb/1/1f/Yellow_Light_Stick.png/75px-Yellow_Light_Stick.png.webp,Yellow Light Stick,Common,1x Chemicals,150,5,Quick Use,,
/w/images/thumb/f/f9/Zipline.png/75px-Zipline.png.webp,Zipline,Rare,1x Metal Parts | 1x Rope,1000,3,Quick Use,,
